x,y
1.032056983150998576e+03,1.057067163560036533e+03
1.018103298545435337e+03,1.042739055313360495e+03
1.004149613939872097e+03,1.028410947066684457e+03
9.901959293343087438e+02,1.014082838820008419e+03
9.762422447287453906e+02,9.997547305733323810e+02
9.622885601231821511e+02,9.854266223266563429e+02
9.483348755176189115e+02,9.710985140799803048e+02
9.343811909120555583e+02,9.567704058333042667e+02
9.204275063064922051e+02,9.424422975866282286e+02
9.064738217009289656e+02,9.281141893399521905e+02
8.925201370953657261e+02,9.137860810932761524e+02
8.785664524898024865e+02,8.994579728466001143e+02
8.646127678842391333e+02,8.851298645999240762e+02
8.506590832786757801e+02,8.708017563532480381e+02
8.367053986731124269e+02,8.564736481065720000e+02
8.227517140675490737e+02,8.421455398598959619e+02
8.087980294619857204e+02,8.278174316132199237e+02
7.948443448564224809e+02,8.134893233665438856e+02
7.808906602508591277e+02,7.991612151198678475e+02
7.669369756452958882e+02,7.848331068731918094e+02
7.529832910397326486e+02,7.705049986265157713e+02
7.390296064341692954e+02,7.561768903798397332e+02
7.250759218286059422e+02,7.418487821331636951e+02
7.111222372230427027e+02,7.275206738864876570e+02
6.971685526174794632e+02,7.131925656398116189e+02
6.832148680119161099e+02,6.988644573931355808e+02
6.692611834063527567e+02,6.845363491464595427e+02
6.553074988007895172e+02,6.702082408997835046e+02
6.413538141952262777e+02,6.558801326531074665e+02
6.274001295896629244e+02,6.415520244064314284e+02
6.134464449840996849e+02,6.272239161597553903e+02
5.994927603785363317e+02,6.128958079130793521e+02
5.855390757729730922e+02,5.985676996664033140e+02
5.715853911674098526e+02,5.842395914197272759e+02
5.576317065618466131e+02,5.699114831730512378e+02
5.436780219562832599e+02,5.555833749263751997e+02
5.297243373507199067e+02,5.412552666796991616e+02
5.157706527451565535e+02,5.269271584330231235e+02
5.018169681395932571e+02,5.125990501863470854e+02
4.878632835340299607e+02,4.982709419396710473e+02
4.739095989284666643e+02,4.839428336929950092e+02
4.599559143229033680e+02,4.696147254463189711e+02
4.460022297173400716e+02,4.552866171996429330e+02
4.320485451117767752e+02,4.409585089529668949e+02
4.180948605062134789e+02,4.266304007062908568e+02
4.041411759006501825e+02,4.123022924596148187e+02
3.901874912950868861e+02,3.979741842129387805e+02
3.762338066895235897e+02,3.836460759662627424e+02
3.622801220839602934e+02,3.693179677195867043e+02
3.483264374783969970e+02,3.549898594729106662e+02
3.343727528728337006e+02,3.406617512262346281e+02
3.204190682672704042e+02,3.263336429795585900e+02
3.064653836617071079e+02,3.120055347328825519e+02
2.925116990561438115e+02,2.976774264862065138e+02
1.572636212684569728e+02,1.157525124973007422e+02
1.726026110468098409e+02,1.285866619657924446e+02
1.879416008251627090e+02,1.414208114342841611e+02
2.032805906035155772e+02,1.542549609027758777e+02
2.186195803818684453e+02,1.670891103712675942e+02
2.339585701602213135e+02,1.799232598397593108e+02
2.492975599385741816e+02,1.927574093082510274e+02
2.646365497169270498e+02,2.055915587767427439e+02
2.799755394952799179e+02,2.184257082452344605e+02
2.953145292736327860e+02,2.312598577137261771e+02
3.106535190519856542e+02,2.440940071822178936e+02
3.259925088303385223e+02,2.569281566507095818e+02
3.413314986086913905e+02,2.697623061192012983e+02
3.566704883870442586e+02,2.825964555876930149e+02
3.720094781653971268e+02,2.954306050561847314e+02
3.873484679437499949e+02,3.082647545246764480e+02
3.711545751039388961e+02,2.965277261659855412e+02
3.549606822641277972e+02,2.847906978072946345e+02
3.387667894243166984e+02,2.730536694486037277e+02
3.225728965845055995e+02,2.613166410899128209e+02
3.063790037446945007e+02,2.495796127312219141e+02
2.901851109048834019e+02,2.378425843725310074e+02
2.739912180650723030e+02,2.261055560138401006e+02
2.577973252252612042e+02,2.143685276551491938e+02
2.416034323854500769e+02,2.026314992964583155e+02
2.254095395456389497e+02,1.908944709377674371e+02
2.092156467058278508e+02,1.791574425790765304e+02
1.930217538660167236e+02,1.674204142203856236e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.768278610262055963e+02,1.556833858616947168e+02
1.184946464317406623e+02,8.151020892656369199e+01
