x,y
1.410063939532556958e+02,1.818982379185268599e+02
1.601364258061243220e+02,1.877327800006641780e+02
1.792664576589929482e+02,1.935673220828014962e+02
1.983964895118615743e+02,1.994018641649388144e+02
2.175265213647302005e+02,2.052364062470761326e+02
2.366565532175988267e+02,2.110709483292134507e+02
2.557865850704674529e+02,2.169054904113507689e+02
2.749166169233361074e+02,2.227400324934880871e+02
2.940466487762047336e+02,2.285745745756254053e+02
3.131766806290733598e+02,2.344091166577627234e+02
3.323067124819419860e+02,2.402436587399000416e+02
3.514367443348106121e+02,2.460782008220373598e+02
3.705667761876792383e+02,2.519127429041746780e+02
3.896968080405478645e+02,2.577472849863120246e+02
4.088268398934164907e+02,2.635818270684493427e+02
4.279568717462851168e+02,2.694163691505866609e+02
4.470869035991537430e+02,2.752509112327239791e+02
4.662169354520223692e+02,2.810854533148612973e+02
4.853469673048909954e+02,2.869199953969986154e+02
5.044769991577596215e+02,2.927545374791359336e+02
5.236070310106282477e+02,2.985890795612732518e+02
5.427370628634969307e+02,3.044236216434105700e+02
5.618670947163656137e+02,3.102581637255478881e+02
5.809971265692342968e+02,3.160927058076852063e+02
6.001271584221029798e+02,3.219272478898225245e+02
6.192571902749716628e+02,3.277617899719598427e+02
6.383872221278403458e+02,3.335963320540971608e+02
6.575172539807090288e+02,3.394308741362344790e+02
6.766472858335777119e+02,3.452654162183718540e+02
6.957773176864463949e+02,3.510999583005092290e+02
7.149073495393150779e+02,3.569345003826465472e+02
7.340373813921837609e+02,3.627690424647839222e+02
7.531674132450524439e+02,3.686035845469212973e+02
7.722974450979211269e+02,3.744381266290586723e+02
7.537807910258984521e+02,3.668794546572738113e+02
7.352641369538757772e+02,3.593207826854889504e+02
7.167474828818531023e+02,3.517621107137040894e+02
6.982308288098304274e+02,3.442034387419192285e+02
6.797141747378077525e+02,3.366447667701343676e+02
6.611975206657850777e+02,3.290860947983495066e+02
6.426808665937624028e+02,3.215274228265646457e+02
6.241642125217397279e+02,3.139687508547797847e+02
6.056475584497170530e+02,3.064100788829949238e+02
5.871309043776943781e+02,2.988514069112100628e+02
5.686142503056717032e+02,2.912927349394252019e+02
5.500975962336490284e+02,2.837340629676403410e+02
5.315809421616263535e+02,2.761753909958554800e+02
5.130642880896036786e+02,2.686167190240706191e+02
4.945476340175810037e+02,2.610580470522857581e+02
4.760309799455583288e+02,2.534993750805008972e+02
4.575143258735356540e+02,2.459407031087160362e+02
4.389976718015129791e+02,2.383820311369311753e+02
4.204810177294903042e+02,2.308233591651462859e+02
4.019643636574676293e+02,2.232646871933613966e+02
3.834477095854449544e+02,2.157060152215765356e+02
3.649310555134222795e+02,2.081473432497916463e+02
3.464144014413996047e+02,2.005886712780067569e+02
3.278977473693769298e+02,1.930299993062218959e+02
3.093810932973542549e+02,1.854713273344370066e+02
2.908644392253315800e+02,1.779126553626521456e+02
2.723477851533089051e+02,1.703539833908672563e+02
2.538311310812862303e+02,1.627953114190823953e+02
2.353144770092635554e+02,1.552366394472975060e+02
2.167978229372408805e+02,1.476779674755126166e+02
1.982811688652182056e+02,1.401192955037277557e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
1.797645147931955307e+02,1.325606235319428663e+02
