x,y
9.347962542142984432e+01,6.453562219881557382e+01
1.126560975558931545e+02,7.021566766308363583e+01
1.318325696903564506e+02,7.589571312735169784e+01
1.510090418248197466e+02,8.157575859161975984e+01
1.701855139592830710e+02,8.725580405588782185e+01
1.893619860937463670e+02,9.293584952015588385e+01
2.085384582282096630e+02,9.861589498442394586e+01
2.277149303626729875e+02,1.042959404486920079e+02
2.468914024971362835e+02,1.099759859129600699e+02
2.660678746315995795e+02,1.156560313772281319e+02
2.852443467660629040e+02,1.213360768414961939e+02
3.044208189005262284e+02,1.270161223057642559e+02
3.235972910349895528e+02,1.326961677700323321e+02
3.427737631694528773e+02,1.383762132343003941e+02
3.619502353039162017e+02,1.440562586985684561e+02
3.811267074383795261e+02,1.497363041628365181e+02
4.003031795728428506e+02,1.554163496271045801e+02
4.194796517073061750e+02,1.610963950913726421e+02
4.386561238417694994e+02,1.667764405556407041e+02
4.578325959762328239e+02,1.724564860199087661e+02
4.770090681106961483e+02,1.781365314841768281e+02
4.961855402451594728e+02,1.838165769484448901e+02
5.153620123796227972e+02,1.894966224127129522e+02
5.345384845140861216e+02,1.951766678769810142e+02
5.537149566485494461e+02,2.008567133412490762e+02
5.728914287830127705e+02,2.065367588055171382e+02
5.920679009174760949e+02,2.122168042697852002e+02
6.112443730519394194e+02,2.178968497340532622e+02
6.304208451864027438e+02,2.235768951983213242e+02
6.495973173208660683e+02,2.292569406625893862e+02
6.687737894553293927e+02,2.349369861268574482e+02
6.879502615897927171e+02,2.406170315911255102e+02
7.071267337242560416e+02,2.462970770553935722e+02
7.263032058587193660e+02,2.519771225196616342e+02
7.454796779931826904e+02,2.576571679839296962e+02
7.646561501276460149e+02,2.633372134481977582e+02
7.838326222621093393e+02,2.690172589124658202e+02
8.030090943965726638e+02,2.746973043767338822e+02
8.221855665310359882e+02,2.803773498410019442e+02
8.413620386654993126e+02,2.860573953052700062e+02
8.605385107999626371e+02,2.917374407695380683e+02
8.797149829344259615e+02,2.974174862338061303e+02
8.988914550688892859e+02,3.030975316980741923e+02
9.180679272033526104e+02,3.087775771623422543e+02
9.372443993378159348e+02,3.144576226266103163e+02
9.564208714722792593e+02,3.201376680908783783e+02
9.755973436067425837e+02,3.258177135551464403e+02
9.947738157412059081e+02,3.314977590194145023e+02
1.013950287875669233e+03,3.371778044836825643e+02
1.033126760010132557e+03,3.428578499479506263e+02
1.052303232144595768e+03,3.485378954122186883e+02
1.071479704279058978e+03,3.542179408764867503e+02
1.090656176413522189e+03,3.598979863407548123e+02
1.109832648547985400e+03,3.655780318050228743e+02
1.129009120682448611e+03,3.712580772692909363e+02
1.148185592816911822e+03,3.769381227335589983e+02
1.167362064951375032e+03,3.826181681978270603e+02
1.186538537085838243e+03,3.882982136620951223e+02
1.205715009220301454e+03,3.939782591263631844e+02
1.224891481354764665e+03,3.996583045906312464e+02
1.244067953489227875e+03,4.053383500548993084e+02
1.263244425623691086e+03,4.110183955191673704e+02
1.282420897758154297e+03,4.166984409834354324e+02
1.301597369892617508e+03,4.223784864477034944e+02
1.320773842027080718e+03,4.280585319119715564e+02
1.339950314161543929e+03,4.337385773762396184e+02
1.359126786296007140e+03,4.394186228405076804e+02
1.378303258430470351e+03,4.450986683047757424e+02
1.397479730564933561e+03,4.507787137690438044e+02
1.416656202699396772e+03,4.564587592333118664e+02
1.435832674833859983e+03,4.621388046975799284e+02
1.455009146968323194e+03,4.678188501618479904e+02
1.474185619102786404e+03,4.734988956261160524e+02
1.493362091237249615e+03,4.791789410903841144e+02
1.512538563371712826e+03,4.848589865546521764e+02
1.531715035506176037e+03,4.905390320189202384e+02
1.550891507640639247e+03,4.962190774831883004e+02
1.570067979775102458e+03,5.018991229474563625e+02
1.589244451909565669e+03,5.075791684117244245e+02
1.608420924044028880e+03,5.132592138759924865e+02
1.627597396178492090e+03,5.189392593402604916e+02
1.646773868312955301e+03,5.246193048045284968e+02
1.665950340447418512e+03,5.302993502687965020e+02
1.685126812581881723e+03,5.359793957330645071e+02
1.665842920977059975e+03,5.306754797671500228e+02
1.646559029372238228e+03,5.253715638012355384e+02
1.627275137767416481e+03,5.200676478353210541e+02
