x,y
1.723070955747561470e+02,1.316625652119249139e+02
1.870502272413392859e+02,1.451770044774584107e+02
2.017933589079224248e+02,1.586914437429919076e+02
2.165364905745055637e+02,1.722058830085254044e+02
2.312796222410887026e+02,1.857203222740589013e+02
2.460227539076718415e+02,1.992347615395923981e+02
2.607658855742549804e+02,2.127492008051258949e+02
2.755090172408381477e+02,2.262636400706593918e+02
2.902521489074213150e+02,2.397780793361928886e+02
3.049952805740044823e+02,2.532925186017263854e+02
3.197384122405876496e+02,2.668069578672598823e+02
3.344815439071707601e+02,2.803213971327933791e+02
3.492246755737538706e+02,2.938358363983268760e+02
3.639678072403370379e+02,3.073502756638603728e+02
3.787109389069202052e+02,3.208647149293938696e+02
3.934540705735033725e+02,3.343791541949273665e+02
4.081972022400865399e+02,3.478935934604608633e+02
4.229403339066696503e+02,3.614080327259943601e+02
4.376834655732527608e+02,3.749224719915278570e+02
4.524265972398359281e+02,3.884369112570613538e+02
4.671697289064190386e+02,4.019513505225948506e+02
4.819128605730021491e+02,4.154657897881283475e+02
4.966559922395853164e+02,4.289802290536618443e+02
5.113991239061684837e+02,4.424946683191953412e+02
5.261422555727516510e+02,4.560091075847288380e+02
5.408853872393348183e+02,4.695235468502623348e+02
5.556285189059179856e+02,4.830379861157958317e+02
5.703716505725011530e+02,4.965524253813293285e+02
5.851147822390843203e+02,5.100668646468628253e+02
5.998579139056674876e+02,5.235813039123963790e+02
6.146010455722506549e+02,5.370957431779298759e+02
6.293441772388338222e+02,5.506101824434633727e+02
6.440873089054169895e+02,5.641246217089968695e+02
6.588304405720001569e+02,5.776390609745303664e+02
6.735735722385833242e+02,5.911535002400638632e+02
6.883167039051664915e+02,6.046679395055973600e+02
7.030598355717496588e+02,6.181823787711308569e+02
6.878905486251113643e+02,6.051480880911379927e+02
6.727212616784730699e+02,5.921137974111451285e+02
6.575519747318347754e+02,5.790795067311522644e+02
6.423826877851964809e+02,5.660452160511594002e+02
6.272134008385581865e+02,5.530109253711665360e+02
6.120441138919198920e+02,5.399766346911736719e+02
5.968748269452815975e+02,5.269423440111808077e+02
5.817055399986433031e+02,5.139080533311879435e+02
5.665362530520050086e+02,5.008737626511950793e+02
5.513669661053667141e+02,4.878394719712022152e+02
5.361976791587284197e+02,4.748051812912093510e+02
5.210283922120901252e+02,4.617708906112164868e+02
5.058591052654518307e+02,4.487365999312236227e+02
4.906898183188135363e+02,4.357023092512307585e+02
4.755205313721752418e+02,4.226680185712378943e+02
4.603512444255369473e+02,4.096337278912450302e+02
4.451819574788986529e+02,3.965994372112521660e+02
4.300126705322603584e+02,3.835651465312593018e+02
4.148433835856220639e+02,3.705308558512664376e+02
3.996740966389837695e+02,3.574965651712735735e+02
3.845048096923454750e+02,3.444622744912807093e+02
3.693355227457071805e+02,3.314279838112878451e+02
3.541662357990688861e+02,3.183936931312949810e+02
3.389969488524305916e+02,3.053594024513021168e+02
3.238276619057922971e+02,2.923251117713092526e+02
3.086583749591540027e+02,2.792908210913163316e+02
2.934890880125157082e+02,2.662565304113234106e+02
2.783198010658774137e+02,2.532222397313305180e+02
2.631505141192391193e+02,2.401879490513376254e+02
2.479812271726008532e+02,2.271536583713447328e+02
2.328119402259625872e+02,2.141193676913518402e+02
2.176426532793243211e+02,2.010850770113589476e+02
2.024733663326860551e+02,1.880507863313660550e+02
1.873040793860477891e+02,1.750164956513731624e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.721347924394095230e+02,1.619822049713802699e+02
1.994464189263340472e+02,1.504370655921525213e+01
2.189819787125325945e+02,1.932878576966895778e+01
2.385175384987311418e+02,2.361386498012266344e+01
2.580530982849296606e+02,2.789894419057636910e+01
2.775886580711281795e+02,3.218402340103007475e+01
2.971242178573266983e+02,3.646910261148377685e+01
3.166597776435252172e+02,4.075418182193747896e+01
3.361953374297237360e+02,4.503926103239118106e+01
3.557308972159222549e+02,4.932434024284488316e+01
3.752664570021207737e+02,5.360941945329858527e+01
3.948020167883192926e+02,5.789449866375228737e+01
4.143375765745178114e+02,6.217957787420598947e+01
4.338731363607163303e+02,6.646465708465969158e+01
4.534086961469148491e+02,7.074973629511339368e+01
4.729442559331133680e+02,7.503481550556709578e+01
4.924798157193118868e+02,7.931989471602079789e+01
5.120153755055104057e+02,8.360497392647449999e+01
5.315509352917089245e+02,8.789005313692820209e+01
5.510864950779074434e+02,9.217513234738190420e+01
5.706220548641059622e+02,9.646021155783560630e+01
5.901576146503044811e+02,1.007452907682893084e+02
6.096931744365029999e+02,1.050303699787430105e+02
6.292287342227015188e+02,1.093154491891967126e+02
6.487642940089000376e+02,1.136005283996504147e+02
6.682998537950985565e+02,1.178856076101041168e+02
6.878354135812970753e+02,1.221706868205578189e+02
7.073709733674955942e+02,1.264557660310115210e+02
7.269065331536941130e+02,1.307408452414652231e+02
7.464420929398926319e+02,1.350259244519189394e+02
7.659776527260911507e+02,1.393110036623726273e+02
7.855132125122896696e+02,1.435960828728263436e+02
8.050487722984881884e+02,1.478811620832800315e+02
8.245843320846867073e+02,1.521662412937337194e+02
8.441198918708852261e+02,1.564513205041874357e+02
8.636554516570837450e+02,1.607363997146411236e+02
8.831910114432822638e+02,1.650214789250948115e+02
9.027265712294807827e+02,1.693065581355485278e+02
9.222621310156793015e+02,1.735916373460022157e+02
9.417976908018778204e+02,1.778767165564559036e+02
9.613332505880763392e+02,1.821617957669096199e+02
9.808688103742748581e+02,1.864468749773633078e+02
1.000404370160473377e+03,1.907319541878169957e+02
1.019939929946671896e+03,1.950170333982707120e+02
1.039475489732870528e+03,1.993021126087243999e+02
1.019586286092320165e+03,1.971998332398678997e+02
9.996970824517698020e+02,1.950975538710113995e+02
9.798078788112194388e+02,1.929952745021548992e+02
9.599186751706690757e+02,1.908929951332983990e+02
9.400294715301187125e+02,1.887907157644418987e+02
9.201402678895683493e+02,1.866884363955853985e+02
9.002510642490179862e+02,1.845861570267288982e+02
8.803618606084676230e+02,1.824838776578723980e+02
8.604726569679172599e+02,1.803815982890158978e+02
8.405834533273668967e+02,1.782793189201593975e+02
8.206942496868165335e+02,1.761770395513028973e+02
8.008050460462661704e+02,1.740747601824463970e+02
7.809158424057158072e+02,1.719724808135898684e+02
7.610266387651654441e+02,1.698702014447333681e+02
7.411374351246150809e+02,1.677679220758768395e+02
7.212482314840647177e+02,1.656656427070203108e+02
7.013590278435143546e+02,1.635633633381638106e+02
6.814698242029639914e+02,1.614610839693073103e+02
6.615806205624136282e+02,1.593588046004507817e+02
6.416914169218632651e+02,1.572565252315942530e+02
6.218022132813129019e+02,1.551542458627377243e+02
6.019130096407625388e+02,1.530519664938811957e+02
5.820238060002121756e+02,1.509496871250246954e+02
5.621346023596618124e+02,1.488474077561681668e+02
5.422453987191114493e+02,1.467451283873116665e+02
5.223561950785610861e+02,1.446428490184551379e+02
5.024669914380107798e+02,1.425405696495986092e+02
4.825777877974604735e+02,1.404382902807421090e+02
4.626885841569101672e+02,1.383360109118855803e+02
4.427993805163598608e+02,1.362337315430290801e+02
4.229101768758095545e+02,1.341314521741725798e+02
4.030209732352592482e+02,1.320291728053160512e+02
3.831317695947089419e+02,1.299268934364595509e+02
3.632425659541586356e+02,1.278246140676030365e+02
3.433533623136083293e+02,1.257223346987465220e+02
3.234641586730580229e+02,1.236200553298900076e+02
3.035749550325077166e+02,1.215177759610334931e+02
2.836857513919574103e+02,1.194154965921769787e+02
2.637965477514071040e+02,1.173132172233204642e+02
2.439073441108567692e+02,1.152109378544639497e+02
2.240181404703064345e+02,1.131086584856074353e+02
2.041289368297560998e+02,1.110063791167509208e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
1.842397331892057650e+02,1.089040997478944064e+02
