x,y
1.371244398039470695e+02,1.632843158749254542e+02
1.565550104317001399e+02,1.680227676347199690e+02
1.759855810594532102e+02,1.727612193945144838e+02
1.954161516872062805e+02,1.774996711543089987e+02
2.148467223149593508e+02,1.822381229141035135e+02
2.342772929427124211e+02,1.869765746738980283e+02
2.537078635704654914e+02,1.917150264336925432e+02
2.731384341982185902e+02,1.964534781934870580e+02
2.925690048259716605e+02,2.011919299532815728e+02
3.119995754537247308e+02,2.059303817130760876e+02
3.314301460814778011e+02,2.106688334728706025e+02
3.508607167092308714e+02,2.154072852326651173e+02
3.702912873369839417e+02,2.201457369924596321e+02
3.897218579647370120e+02,2.248841887522541469e+02
4.091524285924900823e+02,2.296226405120486334e+02
4.285829992202431526e+02,2.343610922718431198e+02
4.480135698479962230e+02,2.390995440316376346e+02
4.674441404757492933e+02,2.438379957914321210e+02
4.488202397263837042e+02,2.365475691319162479e+02
4.301963389770181152e+02,2.292571424724003748e+02
4.115724382276525262e+02,2.219667158128845017e+02
3.929485374782869371e+02,2.146762891533686286e+02
3.743246367289213481e+02,2.073858624938527555e+02
3.557007359795557591e+02,2.000954358343368824e+02
3.370768352301901700e+02,1.928050091748210093e+02
3.184529344808245810e+02,1.855145825153051362e+02
2.998290337314589920e+02,1.782241558557892631e+02
2.812051329820934029e+02,1.709337291962733900e+02
2.625812322327278139e+02,1.636433025367575169e+02
2.439573314833622248e+02,1.563528758772416438e+02
2.253334307339966358e+02,1.490624492177257707e+02
2.067095299846310468e+02,1.417720225582098976e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
1.880856292352654577e+02,1.344815958986940245e+02
